x,y,rho,u,v,w
-9.88281 , 1.21094 , 1.72348e-11 , 1 , 0 , 0
-9.88281 , 1.28906 , 1.64135e-11 , 1 , 0 , 0
-9.88281 , 1.36719 , 1.55837e-11 , 1 , 0 , 0
-9.88281 , 1.44531 , 1.47507e-11 , 1 , 0 , 0
-9.88281 , 1.52344 , 1.39198e-11 , 1 , 0 , 0
-9.88281 , 1.60156 , 1.30956e-11 , 1 , 0 , 0
-9.88281 , 1.67969 , 1.22827e-11 , 1 , 0 , 0
-9.88281 , 1.75781 , 1.14851e-11 , 1 , 0 , 0
-9.88281 , 1.83594 , 1.07066e-11 , 1 , 0 , 0
-9.88281 , 1.91406 , 9.95044e-12 , 1 , 0 , 0
-9.88281 , 1.99219 , 9.21952e-12 , 1 , 0 , 0
-9.88281 , 2.07031 , 8.51626e-12 , 1 , 0 , 0
-9.88281 , 2.14844 , 7.84267e-12 , 1 , 0 , 0
-9.88281 , 2.22656 , 7.20035e-12 , 1 , 0 , 0
-9.88281 , 2.30469 , 6.5905e-12 , 1 , 0 , 0
-9.88281 , 2.38281 , 6.01392e-12 , 1 , 0 , 0
-9.88281 , 2.46094 , 5.47106e-12 , 1 , 0 , 0
-9.88281 , 2.53906 , 4.96203e-12 , 1 , 0 , 0
-9.88281 , 2.61719 , 4.48666e-12 , 1 , 0 , 0
-9.88281 , 2.69531 , 4.04446e-12 , 1 , 0 , 0
-9.88281 , 2.77344 , 3.63474e-12 , 1 , 0 , 0
-9.88281 , 2.85156 , 3.25657e-12 , 1 , 0 , 0
-9.88281 , 2.92969 , 2.90885e-12 , 1 , 0 , 0
-9.88281 , 3.00781 , 2.59035e-12 , 1 , 0 , 0
-9.88281 , 3.08594 , 2.29969e-12 , 1 , 0 , 0
-9.88281 , 3.16406 , 2.03542e-12 , 1 , 0 , 0
-9.88281 , 3.24219 , 1.79603e-12 , 1 , 0 , 0
-9.88281 , 3.32031 , 1.57997e-12 , 1 , 0 , 0
-9.88281 , 3.39844 , 1.38567e-12 , 1 , 0 , 0
-9.88281 , 3.47656 , 1.21155e-12 , 1 , 0 , 0
-9.88281 , 3.55469 , 1.05609e-12 , 1 , 0 , 0
-9.88281 , 3.63281 , 9.17772e-13 , 1 , 0 , 0
-9.88281 , 3.71094 , 7.95139e-13 , 1 , 0 , 0
-9.88281 , 3.78906 , 6.86792e-13 , 1 , 0 , 0
-9.88281 , 3.86719 , 5.91402e-13 , 1 , 0 , 0
-9.88281 , 3.94531 , 5.07709e-13 , 1 , 0 , 0
-9.88281 , 4.02344 , 4.34531e-13 , 1 , 0 , 0
-9.88281 , 4.10156 , 3.70768e-13 , 1 , 0 , 0
-9.88281 , 4.17969 , 3.15398e-13 , 1 , 0 , 0
-9.88281 , 4.25781 , 2.67478e-13 , 1 , 0 , 0
-9.88281 , 4.33594 , 2.26149e-13 , 1 , 0 , 0
-9.88281 , 4.41406 , 1.90622e-13 , 1 , 0 , 0
-9.88281 , 4.49219 , 1.60187e-13 , 1 , 0 , 0
-9.88281 , 4.57031 , 1.34201e-13 , 1 , 0 , 0
-9.88281 , 4.64844 , 1.12088e-13 , 1 , 0 , 0
-9.88281 , 4.72656 , 9.33338e-14 , 1 , 0 , 0
-9.88281 , 4.80469 , 7.74804e-14 , 1 , 0 , 0
-9.88281 , 4.88281 , 6.41238e-14 , 1 , 0 , 0
-9.88281 , 4.96094 , 5.2908e-14 , 1 , 0 , 0
-9.88281 , 5.03906 , 4.3521e-14 , 1 , 0 , 0
-9.88281 , 5.11719 , 3.56903e-14 , 1 , 0 , 0
-9.88281 , 5.19531 , 2.91794e-14 , 1 , 0 , 0
-9.88281 , 5.27344 , 2.37836e-14 , 1 , 0 , 0
-9.88281 , 5.35156 , 1.93265e-14 , 1 , 0 , 0
-9.88281 , 5.42969 , 1.56568e-14 , 1 , 0 , 0
-9.88281 , 5.50781 , 1.26452e-14 , 1 , 0 , 0
-9.88281 , 5.58594 , 1.01818e-14 , 1 , 0 , 0
-9.88281 , 5.66406 , 8.17336e-15 , 1 , 0 , 0
-9.88281 , 5.74219 , 6.54107e-15 , 1 , 0 , 0
-9.88281 , 5.82031 , 5.21882e-15 , 1 , 0 , 0
-9.88281 , 5.89844 , 4.15117e-15 , 1 , 0 , 0
-9.88281 , 5.97656 , 3.29187e-15 , 1 , 0 , 0
-9.88281 , 6.05469 , 2.60249e-15 , 1 , 0 , 0
-9.88281 , 6.13281 , 2.05122e-15 , 1 , 0 , 0
-9.88281 , 6.21094 , 1.61179e-15 , 1 , 0 , 0
-9.88281 , 6.28906 , 1.26264e-15 , 1 , 0 , 0
-9.88281 , 6.36719 , 9.86109e-16 , 1 , 0 , 0
-9.88281 , 6.44531 , 7.67795e-16 , 1 , 0 , 0
-9.88281 , 6.52344 , 5.95992e-16 , 1 , 0 , 0
-9.88281 , 6.60156 , 4.61222e-16 , 1 , 0 , 0
-9.88281 , 6.67969 , 3.55839e-16 , 1 , 0 , 0
-9.88281 , 6.75781 , 2.73699e-16 , 1 , 0 , 0
-9.88281 , 6.83594 , 2.09878e-16 , 1 , 0 , 0
-9.88281 , 6.91406 , 1.60448e-16 , 1 , 0 , 0
-9.88281 , 6.99219 , 1.22286e-16 , 1 , 0 , 0
-9.88281 , 7.07031 , 9.2917e-17 , 1 , 0 , 0
-9.88281 , 7.14844 , 7.03861e-17 , 1 , 0 , 0
-9.88281 , 7.22656 , 5.31562e-17 , 1 , 0 , 0
-9.88281 , 7.30469 , 4.00217e-17 , 1 , 0 , 0
-9.88281 , 7.38281 , 3.00408e-17 , 1 , 0 , 0
-9.88281 , 7.46094 , 2.24803e-17 , 1 , 0 , 0
-9.88281 , 7.53906 , 1.67713e-17 , 1 , 0 , 0
-9.88281 , 7.61719 , 1.2474e-17 , 1 , 0 , 0
-9.88281 , 7.69531 , 9.24957e-18 , 1 , 0 , 0
-9.88281 , 7.77344 , 6.83771e-18 , 1 , 0 , 0
-9.88281 , 7.85156 , 5.03935e-18 , 1 , 0 , 0
-9.88281 , 7.92969 , 3.70265e-18 , 1 , 0 , 0
-9.88281 , 8.00781 , 2.71223e-18 , 1 , 0 , 0
-9.88281 , 8.08594 , 1.98068e-18 , 1 , 0 , 0
-9.88281 , 8.16406 , 1.44204e-18 , 1 , 0 , 0
-9.88281 , 8.24219 , 1.04668e-18 , 1 , 0 , 0
-9.88281 , 8.32031 , 7.574e-19 , 1 , 0 , 0
-9.88281 , 8.39844 , 5.46401e-19 , 1 , 0 , 0
-9.88281 , 8.47656 , 3.92982e-19 , 1 , 0 , 0
-9.88281 , 8.55469 , 2.81779e-19 , 1 , 0 , 0
-9.88281 , 8.63281 , 2.01427e-19 , 1 , 0 , 0
-9.88281 , 8.71094 , 1.4355e-19 , 1 , 0 , 0
-9.88281 , 8.78906 , 1.01991e-19 , 1 , 0 , 0
-9.88281 , 8.86719 , 7.22432e-20 , 1 , 0 , 0
-9.88281 , 8.94531 , 5.10159e-20 , 1 , 0 , 0
-9.88281 , 9.02344 , 3.59161e-20 , 1 , 0 , 0
-9.88281 , 9.10156 , 2.52085e-20 , 1 , 0 , 0
-9.88281 , 9.17969 , 1.76392e-20 , 1 , 0 , 0
-9.88281 , 9.25781 , 1.23052e-20 , 1 , 0 , 0
-9.88281 , 9.33594 , 8.55794e-21 , 1 , 0 , 0
-9.88281 , 9.41406 , 5.9337e-21 , 1 , 0 , 0
-9.88281 , 9.49219 , 4.10163e-21 , 1 , 0 , 0
-9.88281 , 9.57031 , 2.82659e-21 , 1 , 0 , 0
-9.88281 , 9.64844 , 1.94197e-21 , 1 , 0 , 0
-9.88281 , 9.72656 , 1.33014e-21 , 1 , 0 , 0
-9.88281 , 9.80469 , 9.08298e-22 , 1 , 0 , 0
-9.88281 , 9.88281 , 6.18348e-22 , 1 , 0 , 0
-9.88281 , 9.96094 , 4.19674e-22 , 1 , 0 , 0
-9.80469 , -9.96094 , 6.16463e-22 , 1 , 0 , 0
-9.80469 , -9.88281 , 9.08298e-22 , 1 , 0 , 0
-9.80469 , -9.80469 , 1.33421e-21 , 1 , 0 , 0
-9.80469 , -9.72656 , 1.95386e-21 , 1 , 0 , 0
-9.80469 , -9.64844 , 2.85259e-21 , 1 , 0 , 0
-9.80469 , -9.57031 , 4.15201e-21 , 1 , 0 , 0
-9.80469 , -9.49219 , 6.02494e-21 , 1 , 0 , 0
-9.80469 , -9.41406 , 8.71608e-21 , 1 , 0 , 0
-9.80469 , -9.33594 , 1.25708e-20 , 1 , 0 , 0
-9.80469 , -9.25781 , 1.80752e-20 , 1 , 0 , 0
-9.80469 , -9.17969 , 2.59105e-20 , 1 , 0 , 0
-9.80469 , -9.10156 , 3.7029e-20 , 1 , 0 , 0
-9.80469 , -9.02344 , 5.27575e-20 , 1 , 0 , 0
-9.80469 , -8.94531 , 7.49378e-20 , 1 , 0 , 0
-9.80469 , -8.86719 , 1.06119e-19 , 1 , 0 , 0
-9.80469 , -8.78906 , 1.49816e-19 , 1 , 0 , 0
-9.80469 , -8.71094 , 2.10862e-19 , 1 , 0 , 0
-9.80469 , -8.63281 , 2.95879e-19 , 1 , 0 , 0
-9.80469 , -8.55469 , 4.13908e-19 , 1 , 0 , 0
-9.80469 , -8.47656 , 5.77255e-19 , 1 , 0 , 0
-9.80469 , -8.39844 , 8.02615e-19 , 1 , 0 , 0
-9.80469 , -8.32031 , 1.11255e-18 , 1 , 0 , 0
-9.80469 , -8.24219 , 1.53748e-18 , 1 , 0 , 0
-9.80469 , -8.16406 , 2.11822e-18 , 1 , 0 , 0
-9.80469 , -8.08594 , 2.90944e-18 , 1 , 0 , 0
-9.80469 , -8.00781 , 3.98402e-18 , 1 , 0 , 0
-9.80469 , -7.92969 , 5.43887e-18 , 1 , 0 , 0
-9.80469 , -7.85156 , 7.40236e-18 , 1 , 0 , 0
-9.80469 , -7.77344 , 1.0044e-17 , 1 , 0 , 0
-9.80469 , -7.69531 , 1.35868e-17 , 1 , 0 , 0
-9.80469 , -7.61719 , 1.83233e-17 , 1 , 0 , 0
-9.80469 , -7.53906 , 2.46356e-17 , 1 , 0 , 0
-9.80469 , -7.46094 , 3.30215e-17 , 1 , 0 , 0
-9.80469 , -7.38281 , 4.41272e-17 , 1 , 0 , 0
-9.80469 , -7.30469 , 5.87883e-17 , 1 , 0 , 0
-9.80469 , -7.22656 , 7.80817e-17 , 1 , 0 , 0
-9.80469 , -7.14844 , 1.03391e-16 , 1 , 0 , 0
-9.80469 , -7.07031 , 1.36487e-16 , 1 , 0 , 0
-9.80469 , -6.99219 , 1.79628e-16 , 1 , 0 , 0
-9.80469 , -6.91406 , 2.35684e-16 , 1 , 0 , 0
-9.80469 , -6.83594 , 3.08292e-16 , 1 , 0 , 0
-9.80469 , -6.75781 , 4.02039e-16 , 1 , 0 , 0
-9.80469 , -6.67969 , 5.22697e-16 , 1 , 0 , 0
-9.80469 , -6.60156 , 6.77494e-16 , 1 , 0 , 0
-9.80469 , -6.52344 , 8.75459e-16 , 1 , 0 , 0
-9.80469 , -6.44531 , 1.12782e-15 , 1 , 0 , 0
-9.80469 , -6.36719 , 1.44851e-15 , 1 , 0 , 0
-9.80469 , -6.28906 , 1.8547e-15 , 1 , 0 , 0
-9.80469 , -6.21094 , 2.36757e-15 , 1 , 0 , 0
-9.80469 , -6.13281 , 3.01306e-15 , 1 , 0 , 0
-9.80469 , -6.05469 , 3.82283e-15 , 1 , 0 , 0
-9.80469 , -5.97656 , 4.83547e-15 , 1 , 0 , 0
-9.80469 , -5.89844 , 6.0977e-15 , 1 , 0 , 0
-9.80469 , -5.82031 , 7.66598e-15 , 1 , 0 , 0
-9.80469 , -5.74219 , 9.60826e-15 , 1 , 0 , 0
-9.80469 , -5.66406 , 1.20059e-14 , 1 , 0 , 0
-9.80469 , -5.58594 , 1.49562e-14 , 1 , 0 , 0
-9.80469 , -5.50781 , 1.85747e-14 , 1 , 0 , 0
-9.80469 , -5.42969 , 2.29984e-14 , 1 , 0 , 0
-9.80469 , -5.35156 , 2.83889e-14 , 1 , 0 , 0
-9.80469 , -5.27344 , 3.4936e-14 , 1 , 0 , 0
-9.80469 , -5.19531 , 4.28619e-14 , 1 , 0 , 0
-9.80469 , -5.11719 , 5.24259e-14 , 1 , 0 , 0
-9.80469 , -5.03906 , 6.39284e-14 , 1 , 0 , 0
-9.80469 , -4.96094 , 7.77172e-14 , 1 , 0 , 0
-9.80469 , -4.88281 , 9.41922e-14 , 1 , 0 , 0
-9.80469 , -4.80469 , 1.13812e-13 , 1 , 0 , 0
-9.80469 , -4.72656 , 1.37099e-13 , 1 , 0 , 0
-9.80469 , -4.64844 , 1.64648e-13 , 1 , 0 , 0
-9.80469 , -4.57031 , 1.9713e-13 , 1 , 0 , 0
-9.80469 , -4.49219 , 2.35301e-13 , 1 , 0 , 0
-9.80469 , -4.41406 , 2.80007e-13 , 1 , 0 , 0
-9.80469 , -4.33594 , 3.32192e-13 , 1 , 0 , 0
-9.80469 , -4.25781 , 3.92902e-13 , 1 , 0 , 0
-9.80469 , -4.17969 , 4.63291e-13 , 1 , 0 , 0
-9.80469 , -4.10156 , 5.44626e-13 , 1 , 0 , 0
-9.80469 , -4.02344 , 6.38288e-13 , 1 , 0 , 0
-9.80469 , -3.94531 , 7.45779e-13 , 1 , 0 , 0
-9.80469 , -3.86719 , 8.68717e-13 , 1 , 0 , 0
-9.80469 , -3.78906 , 1.00884e-12 , 1 , 0 , 0
-9.80469 , -3.71094 , 1.16799e-12 , 1 , 0 , 0
-9.80469 , -3.63281 , 1.34813e-12 , 1 , 0 , 0
-9.80469 , -3.55469 , 1.5513e-12 , 1 , 0 , 0
-9.80469 , -3.47656 , 1.77967e-12 , 1 , 0 , 0
-9.80469 , -3.39844 , 2.03542e-12 , 1 , 0 , 0
-9.80469 , -3.32031 , 2.32084e-12 , 1 , 0 , 0
-9.80469 , -3.24219 , 2.63821e-12 , 1 , 0 , 0
-9.80469 , -3.16406 , 2.98985e-12 , 1 , 0 , 0
-9.80469 , -3.08594 , 3.37804e-12 , 1 , 0 , 0
-9.80469 , -3.00781 , 3.80499e-12 , 1 , 0 , 0
-9.80469 , -2.92969 , 4.27284e-12 , 1 , 0 , 0
-9.80469 , -2.85156 , 4.78361e-12 , 1 , 0 , 0
-9.80469 , -2.77344 , 5.3391e-12 , 1 , 0 , 0
-9.80469 , -2.69531 , 5.94095e-12 , 1 , 0 , 0
-9.80469 , -2.61719 , 6.5905e-12 , 1 , 0 , 0
-9.80469 , -2.53906 , 7.28879e-12 , 1 , 0 , 0
-9.80469 , -2.46094 , 8.0365e-12 , 1 , 0 , 0
-9.80469 , -2.38281 , 8.83391e-12 , 1 , 0 , 0
-9.80469 , -2.30469 , 9.68086e-12 , 1 , 0 , 0
-9.80469 , -2.22656 , 1.05767e-11 , 1 , 0 , 0
-9.80469 , -2.14844 , 1.15202e-11 , 1 , 0 , 0
-9.80469 , -2.07031 , 1.25096e-11 , 1 , 0 , 0
-9.80469 , -1.99219 , 1.35427e-11 , 1 , 0 , 0
-9.80469 , -1.91406 , 1.46163e-11 , 1 , 0 , 0
-9.80469 , -1.83594 , 1.5727e-11 , 1 , 0 , 0
-9.80469 , -1.75781 , 1.68706e-11 , 1 , 0 , 0
-9.80469 , -1.67969 , 1.80421e-11 , 1 , 0 , 0
-9.80469 , -1.60156 , 1.92362e-11 , 1 , 0 , 0
-9.80469 , -1.52344 , 2.04469e-11 , 1 , 0 , 0
-9.80469 , -1.44531 , 2.16675e-11 , 1 , 0 , 0
-9.80469 , -1.36719 , 2.28911e-11 , 1 , 0 , 0
-9.80469 , -1.28906 , 2.411e-11 , 1 , 0 , 0
-9.80469 , -1.21094 , 2.53165e-11 , 1 , 0 , 0
-9.80469 , -1.13281 , 2.65023e-11 , 1 , 0 , 0
-9.80469 , -1.05469 , 2.76591e-11 , 1 , 0 , 0
-9.80469 , -0.976562 , 2.87785e-11 , 1 , 0 , 0
-9.80469 , -0.898438 , 2.98519e-11 , 1 , 0 , 0
-9.80469 , -0.820312 , 3.0871e-11 , 1 , 0 , 0
-9.80469 , -0.742188 , 3.18277e-11 , 1 , 0 , 0
-9.80469 , -0.664062 , 3.2714e-11 , 1 , 0 , 0
-9.80469 , -0.585938 , 3.35225e-11 , 1 , 0 , 0
-9.80469 , -0.507812 , 3.42463e-11 , 1 , 0 , 0
-9.80469 , -0.429688 , 3.48791e-11 , 1 , 0 , 0
-9.80469 , -0.351562 , 3.54154e-11 , 1 , 0 , 0
-9.80469 , -0.273438 , 3.58504e-11 , 1 , 0 , 0
-9.80469 , -0.195312 , 3.61801e-11 , 1 , 0 , 0
-9.80469 , -0.117188 , 3.64016e-11 , 1 , 0 , 0
-9.80469 , -0.0390625 , 3.65129e-11 , 1 , 0 , 0
-9.80469 , 0.0390625 , 3.65129e-11 , 1 , 0 , 0
-9.80469 , 0.117188 , 3.64016e-11 , 1 , 0 , 0
-9.80469 , 0.195312 , 3.61801e-11 , 1 , 0 , 0
-9.80469 , 0.273438 , 3.58504e-11 , 1 , 0 , 0
-9.80469 , 0.351562 , 3.54154e-11 , 1 , 0 , 0
-9.80469 , 0.429688 , 3.48791e-11 , 1 , 0 , 0
-9.80469 , 0.507812 , 3.42463e-11 , 1 , 0 , 0
-9.80469 , 0.585938 , 3.35225e-11 , 1 , 0 , 0
-9.80469 , 0.664062 , 3.2714e-11 , 1 , 0 , 0
-9.80469 , 0.742188 , 3.18277e-11 , 1 , 0 , 0
-9.80469 , 0.820312 , 3.0871e-11 , 1 , 0 , 0
-9.80469 , 0.898438 , 2.98519e-11 , 1 , 0 , 0
-9.80469 , 0.976562 , 2.87785e-11 , 1 , 0 , 0
-9.80469 , 1.05469 , 2.76591e-11 , 1 , 0 , 0
-9.80469 , 1.13281 , 2.65023e-11 , 1 , 0 , 0
-9.80469 , 1.21094 , 2.53165e-11 , 1 , 0 , 0
-9.80469 , 1.28906 , 2.411e-11 , 1 , 0 , 0
-9.80469 , 1.36719 , 2.28911e-11 , 1 , 0 , 0
-9.80469 , 1.44531 , 2.16675e-11 , 1 , 0 , 0
-9.80469 , 1.52344 , 2.04469e-11 , 1 , 0 , 0
-9.80469 , 1.60156 , 1.92362e-11 , 1 , 0 , 0
-9.80469 , 1.67969 , 1.80421e-11 , 1 , 0 , 0
-9.80469 , 1.75781 , 1.68706e-11 , 1 , 0 , 0
-9.80469 , 1.83594 , 1.5727e-11 , 1 , 0 , 0
-9.80469 , 1.91406 , 1.46163e-11 , 1 , 0 , 0
-9.80469 , 1.99219 , 1.35427e-11 , 1 , 0 , 0
-9.80469 , 2.07031 , 1.25096e-11 , 1 , 0 , 0
-9.80469 , 2.14844 , 1.15202e-11 , 1 , 0 , 0
-9.80469 , 2.22656 , 1.05767e-11 , 1 , 0 , 0
-9.80469 , 2.30469 , 9.68086e-12 , 1 , 0 , 0
-9.80469 , 2.38281 , 8.83391e-12 , 1 , 0 , 0
-9.80469 , 2.46094 , 8.0365e-12 , 1 , 0 , 0
-9.80469 , 2.53906 , 7.28879e-12 , 1 , 0 , 0
-9.80469 , 2.61719 , 6.5905e-12 , 1 , 0 , 0
-9.80469 , 2.69531 , 5.94095e-12 , 1 , 0 , 0
-9.80469 , 2.77344 , 5.3391e-12 , 1 , 0 , 0
-9.80469 , 2.85156 , 4.78361e-12 , 1 , 0 , 0
-9.80469 , 2.92969 , 4.27284e-12 , 1 , 0 , 0
-9.80469 , 3.00781 , 3.80499e-12 , 1 , 0 , 0
-9.80469 , 3.08594 , 3.37804e-12 , 1 , 0 , 0
-9.80469 , 3.16406 , 2.98985e-12 , 1 , 0 , 0
-9.80469 , 3.24219 , 2.63821e-12 , 1 , 0 , 0
-9.80469 , 3.32031 , 2.32084e-12 , 1 , 0 , 0
-9.80469 , 3.39844 , 2.03542e-12 , 1 , 0 , 0
-9.80469 , 3.47656 , 1.77967e-12 , 1 , 0 , 0
-9.80469 , 3.55469 , 1.5513e-12 , 1 , 0 , 0
-9.80469 , 3.63281 , 1.34813e-12 , 1 , 0 , 0
-9.80469 , 3.71094 , 1.16799e-12 , 1 , 0 , 0
-9.80469 , 3.78906 , 1.00884e-12 , 1 , 0 , 0
-9.80469 , 3.86719 , 8.68717e-13 , 1 , 0 , 0
-9.80469 , 3.94531 , 7.45779e-13 , 1 , 0 , 0
-9.80469 , 4.02344 , 6.38288e-13 , 1 , 0 , 0
-9.80469 , 4.10156 , 5.44626e-13 , 1 , 0 , 0
-9.80469 , 4.17969 , 4.63291e-13 , 1 , 0 , 0
-9.80469 , 4.25781 , 3.92902e-13 , 1 , 0 , 0
-9.80469 , 4.33594 , 3.32192e-13 , 1 , 0 , 0
-9.80469 , 4.41406 , 2.80007e-13 , 1 , 0 , 0
-9.80469 , 4.49219 , 2.35301e-13 , 1 , 0 , 0
-9.80469 , 4.57031 , 1.9713e-13 , 1 , 0 , 0
-9.80469 , 4.64844 , 1.64648e-13 , 1 , 0 , 0
-9.80469 , 4.72656 , 1.37099e-13 , 1 , 0 , 0
-9.80469 , 4.80469 , 1.13812e-13 , 1 , 0 , 0
-9.80469 , 4.88281 , 9.41922e-14 , 1 , 0 , 0
-9.80469 , 4.96094 , 7.77172e-14 , 1 , 0 , 0
-9.80469 , 5.03906 , 6.39284e-14 , 1 , 0 , 0
-9.80469 , 5.11719 , 5.24259e-14 , 1 , 0 , 0
-9.80469 , 5.19531 , 4.28619e-14 , 1 , 0 , 0
-9.80469 , 5.27344 , 3.4936e-14 , 1 , 0 , 0
-9.80469 , 5.35156 , 2.83889e-14 , 1 , 0 , 0
-9.80469 , 5.42969 , 2.29984e-14 , 1 , 0 , 0
-9.80469 , 5.50781 , 1.85747e-14 , 1 , 0 , 0
-9.80469 , 5.58594 , 1.49562e-14 , 1 , 0 , 0
-9.80469 , 5.66406 , 1.20059e-14 , 1 , 0 , 0
-9.80469 , 5.74219 , 9.60826e-15 , 1 , 0 , 0
-9.80469 , 5.82031 , 7.66598e-15 , 1 , 0 , 0
-9.80469 , 5.89844 , 6.0977e-15 , 1 , 0 , 0
-9.80469 , 5.97656 , 4.83547e-15 , 1 , 0 , 0
-9.80469 , 6.05469 , 3.82283e-15 , 1 , 0 , 0
-9.80469 , 6.13281 , 3.01306e-15 , 1 , 0 , 0
-9.80469 , 6.21094 , 2.36757e-15 , 1 , 0 , 0
-9.80469 , 6.28906 , 1.8547e-15 , 1 , 0 , 0
-9.80469 , 6.36719 , 1.44851e-15 , 1 , 0 , 0
-9.80469 , 6.44531 , 1.12782e-15 , 1 , 0 , 0
-9.80469 , 6.52344 , 8.75459e-16 , 1 , 0 , 0
-9.80469 , 6.60156 , 6.77494e-16 , 1 , 0 , 0
-9.80469 , 6.67969 , 5.22697e-16 , 1 , 0 , 0
-9.80469 , 6.75781 , 4.02039e-16 , 1 , 0 , 0
-9.80469 , 6.83594 , 3.08292e-16 , 1 , 0 , 0
-9.80469 , 6.91406 , 2.35684e-16 , 1 , 0 , 0
-9.80469 , 6.99219 , 1.79628e-16 , 1 , 0 , 0
-9.80469 , 7.07031 , 1.36487e-16 , 1 , 0 , 0
-9.80469 , 7.14844 , 1.03391e-16 , 1 , 0 , 0
-9.80469 , 7.22656 , 7.80817e-17 , 1 , 0 , 0
-9.80469 , 7.30469 , 5.87883e-17 , 1 , 0 , 0
-9.80469 , 7.38281 , 4.41272e-17 , 1 , 0 , 0
-9.80469 , 7.46094 , 3.30215e-17 , 1 , 0 , 0
-9.80469 , 7.53906 , 2.46356e-17 , 1 , 0 , 0
-9.80469 , 7.61719 , 1.83233e-17 , 1 , 0 , 0
-9.80469 , 7.69531 , 1.35868e-17 , 1 , 0 , 0
-9.80469 , 7.77344 , 1.0044e-17 , 1 , 0 , 0
-9.80469 , 7.85156 , 7.40236e-18 , 1 , 0 , 0
-9.80469 , 7.92969 , 5.43887e-18 , 1 , 0 , 0
-9.80469 , 8.00781 , 3.98402e-18 , 1 , 0 , 0
-9.80469 , 8.08594 , 2.90944e-18 , 1 , 0 , 0
-9.80469 , 8.16406 , 2.11822e-18 , 1 , 0 , 0
-9.80469 , 8.24219 , 1.53748e-18 , 1 , 0 , 0
-9.80469 , 8.32031 , 1.11255e-18 , 1 , 0 , 0
-9.80469 , 8.39844 , 8.02615e-19 , 1 , 0 , 0
-9.80469 , 8.47656 , 5.77255e-19 , 1 , 0 , 0
-9.80469 , 8.55469 , 4.13908e-19 , 1 , 0 , 0
-9.80469 , 8.63281 , 2.95879e-19 , 1 , 0 , 0
-9.80469 , 8.71094 , 2.10862e-19 , 1 , 0 , 0
-9.80469 , 8.78906 , 1.49816e-19 , 1 , 0 , 0
-9.80469 , 8.86719 , 1.06119e-19 , 1 , 0 , 0
-9.80469 , 8.94531 , 7.49378e-20 , 1 , 0 , 0
-9.80469 , 9.02344 , 5.27575e-20 , 1 , 0 , 0
-9.80469 , 9.10156 , 3.7029e-20 , 1 , 0 , 0
-9.80469 , 9.17969 , 2.59105e-20 , 1 , 0 , 0
-9.80469 , 9.25781 , 1.80752e-20 , 1 , 0 , 0
-9.80469 , 9.33594 , 1.25708e-20 , 1 , 0 , 0
-9.80469 , 9.41406 , 8.71608e-21 , 1 , 0 , 0
-9.80469 , 9.49219 , 6.02494e-21 , 1 , 0 , 0
-9.80469 , 9.57031 , 4.15201e-21 , 1 , 0 , 0
-9.80469 , 9.64844 , 2.85259e-21 , 1 , 0 , 0
-9.80469 , 9.72656 , 1.95386e-21 , 1 , 0 , 0
-9.80469 , 9.80469 , 1.33421e-21 , 1 , 0 , 0
-9.80469 , 9.88281 , 9.08298e-22 , 1 , 0 , 0
-9.80469 , 9.96094 , 6.16463e-22 , 1 , 0 , 0
-9.72656 , -9.96094 , 9.02771e-22 , 1 , 0 , 0
-9.72656 , -9.88281 , 1.33014e-21 , 1 , 0 , 0
-9.72656 , -9.80469 , 1.95386e-21 , 1 , 0 , 0
-9.72656 , -9.72656 , 2.86131e-21 , 1 , 0 , 0
-9.72656 , -9.64844 , 4.17743e-21 , 1 , 0 , 0
-9.72656 , -9.57031 , 6.08035e-21 , 1 , 0 , 0
-9.72656 , -9.49219 , 8.82313e-21 , 1 , 0 , 0
-9.72656 , -9.41406 , 1.27641e-20 , 1 , 0 , 0
-9.72656 , -9.33594 , 1.84092e-20 , 1 , 0 , 0
-9.72656 , -9.25781 , 2.64699e-20 , 1 , 0 , 0
-9.72656 , -9.17969 , 3.79442e-20 , 1 , 0 , 0
-9.72656 , -9.10156 , 5.42266e-20 , 1 , 0 , 0
-9.72656 , -9.02344 , 7.726e-20 , 1 , 0 , 0
-9.72656 , -8.94531 , 1.09742e-19 , 1 , 0 , 0
-9.72656 , -8.86719 , 1.55404e-19 , 1 , 0 , 0
-9.72656 , -8.78906 , 2.19396e-19 , 1 , 0 , 0
-9.72656 , -8.71094 , 3.08794e-19 , 1 , 0 , 0
-9.72656 , -8.63281 , 4.33295e-19 , 1 , 0 , 0
-9.72656 , -8.55469 , 6.06141e-19 , 1 , 0 , 0
-9.72656 , -8.47656 , 8.45353e-19 , 1 , 0 , 0
-9.72656 , -8.39844 , 1.17538e-18 , 1 , 0 , 0
-9.72656 , -8.32031 , 1.62926e-18 , 1 , 0 , 0
-9.72656 , -8.24219 , 2.25154e-18 , 1 , 0 , 0
-9.72656 , -8.16406 , 3.102e-18 , 1 , 0 , 0
-9.72656 , -8.08594 , 4.26069e-18 , 1 , 0 , 0
-9.72656 , -8.00781 , 5.83434e-18 , 1 , 0 , 0
-9.72656 , -7.92969 , 7.96487e-18 , 1 , 0 , 0
-9.72656 , -7.85156 , 1.08403e-17 , 1 , 0 , 0
-9.72656 , -7.77344 , 1.47088e-17 , 1 , 0 , 0
-9.72656 , -7.69531 , 1.9897e-17 , 1 , 0 , 0
